Timestamp,Compiler,Version,Optimization,Architecture,Additional Flags,CPU Model,Virtualization,Virtualization Type,SHA,File Size (bytes),Stripped Size (bytes),Stdlib,Time (ms),RAM Usage (KB),Cycles,Cache References,Cache Misses,Cache Miss Ratio,Instructions,Instructions Per Cycle,Branches,Branch Misses,Branch Miss Ratio
2024-05-21 22:42:45,g++,g++ (GCC) 13.2.1 20240417,-O0,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",361352,191232,libstdc++,768495,590028,2913273557224,663631719,13347391,2.01%,5303820877562,1.82,646997341224,3772023716,0.58%
2024-05-21 23:08:14,g++,g++ (GCC) 13.2.1 20240417,-O0,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",361352,191232,libstdc++,763894,589976,2908274065183,648078740,12463224,1.92%,5303820871127,1.82,646997334732,3776610149,0.58%
2024-05-21 23:13:07,g++,g++ (GCC) 13.2.1 20240417,-O1,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",41288,35208,libstdc++,144408,589796,553154234260,519320225,7896990,1.52%,1546685581808,2.80,35653869645,31630989,0.09%
2024-05-21 23:18:01,g++,g++ (GCC) 13.2.1 20240417,-O1,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",41288,35208,libstdc++,145006,589884,554705655398,508768699,6943464,1.36%,1546685583279,2.79,35653870970,31653580,0.09%
2024-05-21 23:22:05,g++,g++ (GCC) 13.2.1 20240417,-O2,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",41288,35208,libstdc++,120297,589868,460333152342,506687515,6988635,1.38%,1368245774596,2.97,38505598814,31616429,0.08%
2024-05-21 23:26:09,g++,g++ (GCC) 13.2.1 20240417,-O2,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",41288,35208,libstdc++,120125,589948,459747198735,508365700,7627542,1.50%,1368720873731,2.98,38505598988,31621453,0.08%
2024-05-21 23:27:51,g++,g++ (GCC) 13.2.1 20240417,-O3,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",71784,67968,libstdc++,48698,589900,186290340445,506769926,8115941,1.60%,507749262661,2.73,7031079163,16394571,0.23%
2024-05-21 23:29:34,g++,g++ (GCC) 13.2.1 20240417,-O3,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",71784,67968,libstdc++,48913,589828,189259769239,506579909,8594049,1.70%,507740918337,2.68,7031080376,132784569,1.89%
2024-05-21 23:45:01,g++,g++ (GCC) 13.2.1 20240417,-Os,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",36624,26936,libstdc++,460883,589828,1768531170936,547057262,9238408,1.69%,925786936532,0.52,73143496457,33462295,0.05%
2024-05-22 00:00:30,g++,g++ (GCC) 13.2.1 20240417,-Os,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",36624,26936,libstdc++,461427,589916,1768615416924,542720074,8854834,1.63%,925786936709,0.52,73143496937,34057808,0.05%
2024-05-22 00:07:55,g++,g++ (GCC) 13.2.1 20240417,-Og,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",53744,35152,libstdc++,220666,589896,843418377318,530802934,8472915,1.60%,2337450189991,2.77,217377879917,4382986808,2.02%
2024-05-22 00:15:15,g++,g++ (GCC) 13.2.1 20240417,-Og,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",53744,35152,libstdc++,218531,590000,834570807974,537496226,8638539,1.61%,2337450189114,2.80,217377878889,4238983888,1.95%
2024-05-22 01:10:07,clang++,clang version 17.0.6,-O0,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",342504,203504,-stdlib=libstdc++,1644401,590096,6272539727498,762953038,18517494,2.43%,6153659612095,0.98,830710467865,3789376445,0.46%
2024-05-22 02:04:50,clang++,clang version 17.0.6,-O0,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",346600,207600,-stdlib=libstdc++,1642256,590076,6247946178991,772884393,18776106,2.43%,6153659601012,0.98,830710457046,3785801109,0.46%
2024-05-22 02:09:15,clang++,clang version 17.0.6,-O1,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,130114,589904,498238850522,508225917,7442378,1.46%,1419378708864,2.85,31622742455,6017349,0.02%
2024-05-22 02:13:24,clang++,clang version 17.0.6,-O1,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,121948,589916,467342845147,506986873,7081210,1.40%,1356378700001,2.90,31622733574,5990596,0.02%
2024-05-22 02:18:40,clang++,clang version 17.0.6,-O2,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,-stdlib=libstdc++,155526,589968,596377386622,511616902,8580623,1.68%,1647308199146,2.76,31528723359,6088357,0.02%
2024-05-22 02:23:43,clang++,clang version 17.0.6,-O2,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,-stdlib=libstdc++,148899,589984,570485213095,516335271,8128285,1.57%,1616231756242,2.83,31523731940,6081513,0.02%
2024-05-22 02:27:04,clang++,clang version 17.0.6,-O3,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",48312,43360,-stdlib=libstdc++,98144,589928,375581346308,517435907,9115984,1.76%,1052222351946,2.80,10518654153,5945217,0.06%
2024-05-22 02:30:37,clang++,clang version 17.0.6,-O3,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",48312,43360,-stdlib=libstdc++,104110,589916,396607573544,523626610,8588611,1.64%,900145920849,2.27,10513674662,5958656,0.06%
2024-05-22 02:36:43,clang++,clang version 17.0.6,-Os,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",47280,39264,-stdlib=libstdc++,181011,589984,693129303712,533054868,8792540,1.65%,1923923334153,2.78,87645021994,506392209,0.58%
2024-05-22 02:42:56,clang++,clang version 17.0.6,-Os,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",47280,39264,-stdlib=libstdc++,184154,589912,705188656455,521757112,8187328,1.57%,1923423335872,2.73,87645023089,6358653,0.01%
2024-05-22 02:47:21,clang++,clang version 17.0.6,-Og,,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,130205,589880,498379264116,512336382,7785512,1.52%,1419378707169,2.85,31622740778,6008269,0.02%
2024-05-22 02:51:29,clang++,clang version 17.0.6,-Og,-march=native,"-std=c++23 -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,122260,589836,467380306916,522438515,7059928,1.35%,1356378699176,2.90,31622732922,5996020,0.02%
2024-05-22 11:32:52,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O0,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",342560,203504,libstdc++,1616425,590088,6218070306360,810778159,18671897,2.30%,6153659598713,0.99,830710455199,3781394938,0.46%
2024-05-22 12:26:49,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O0,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",342560,203504,libstdc++,1613663,589972,6195865025436,795837811,20513203,2.58%,6153659590997,0.99,830710447644,3787433679,0.46%
2024-05-22 13:20:46,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O0,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",346656,207600,libstdc++,1613579,590144,6186959163468,768733789,17583178,2.29%,6153659586165,0.99,830710442849,3787534725,0.46%
2024-05-22 14:14:54,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O0,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",346656,207600,libstdc++,1625289,590096,6187616789721,771132383,18504562,2.40%,6153659585645,0.99,830710442203,3789514040,0.46%
2024-05-22 14:19:21,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O1,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,129962,589956,504829928480,507480631,7073450,1.39%,1419367654981,2.81,31622744838,194920317,0.62%
2024-05-22 14:23:42,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O1,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,129974,589956,498134930345,524957389,6741967,1.28%,1419367652010,2.85,31622741814,6021128,0.02%
2024-05-22 14:27:49,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O1,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,121513,589880,465674311890,514773849,7267790,1.41%,1356367642739,2.91,31622732536,6003333,0.02%
2024-05-22 14:31:53,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O1,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,121963,589944,465692238159,508118885,7040194,1.39%,1356367642628,2.91,31622732508,6024432,0.02%
2024-05-22 14:37:10,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O2,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,libstdc++,156192,589844,596320202326,512315029,8325462,1.63%,1646803581681,2.76,31528722848,6089645,0.02%
2024-05-22 14:42:22,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O2,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,libstdc++,156042,589844,596513847896,513180221,8209630,1.60%,1646803581119,2.76,31528722220,6114273,0.02%
2024-05-22 14:47:24,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O2,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,libstdc++,148660,589800,568236037129,508695277,7271539,1.43%,1615727137520,2.84,31523730286,6070623,0.02%
2024-05-22 14:52:22,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O2,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,libstdc++,148466,589968,568224743194,509532299,7246284,1.42%,1615727137203,2.84,31523729974,6070977,0.02%
2024-05-22 14:56:46,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O3,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",52408,47456,libstdc++,130102,589996,497376438012,522833807,8711479,1.67%,1424222382285,2.86,10518684664,6013534,0.06%
2024-05-22 15:01:07,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O3,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",52408,47456,libstdc++,130299,589976,497393690899,523366807,8862058,1.69%,1424222382681,2.86,10518685278,6009697,0.06%
2024-05-22 15:05:22,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O3,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",52408,47456,libstdc++,124672,589960,477473724658,526448834,8711445,1.65%,1394645945854,2.92,10513699822,6009234,0.06%
2024-05-22 15:09:34,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-O3,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",52408,47456,libstdc++,124637,589792,485048694560,533987516,8412360,1.58%,1394645943713,2.88,10513697838,6006618,0.06%
2024-05-22 15:15:37,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Os,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",47280,39264,libstdc++,179149,589984,686825950970,567620591,8548606,1.51%,1920423333663,2.80,87645022098,6348927,0.01%
2024-05-22 15:21:37,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Os,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",47280,39264,libstdc++,179049,589896,686129568104,523197962,8590303,1.64%,1920423331848,2.80,87645020608,6351665,0.01%
2024-05-22 15:27:49,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Os,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",47280,39264,libstdc++,183927,590000,704450753053,525157787,8415338,1.60%,1919923336077,2.73,87645023407,6355988,0.01%
2024-05-22 15:33:58,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Os,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",47280,39264,libstdc++,184092,589896,704275073924,518398659,7778931,1.50%,1919923336625,2.73,87645024188,6355335,0.01%
2024-05-22 15:38:23,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Og,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,129965,589980,498016986742,508342337,7930188,1.56%,1419367652067,2.85,31622741877,6007816,0.02%
2024-05-22 15:42:43,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Og,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,129988,589960,498024632982,504994201,7036113,1.39%,1419367650734,2.85,31622740322,6001539,0.02%
2024-05-22 15:46:51,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Og,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,122067,589772,465595530636,510294875,8025409,1.57%,1356367641577,2.91,31622731446,5993777,0.02%
2024-05-22 15:50:55,/usr/lib/llvm16/bin/clang++,clang version 16.0.6,-Og,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,libstdc++,121753,589912,465613231137,507785145,7471285,1.47%,1356367644429,2.91,31622734198,5999011,0.02%
2024-05-22 16:37:54,clang++,clang version 17.0.6,-O0,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",183704,100856,-stdlib=libc++,1405451,590916,5382161890685,719041764,17194091,2.39%,5287311439105,0.98,713960610299,3767039612,0.53%
2024-05-22 17:24:53,clang++,clang version 17.0.6,-O0,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",183704,100856,-stdlib=libc++,1405373,590820,5383710832510,761230173,17565322,2.31%,5287311444650,0.98,713960615866,3766535774,0.53%
2024-05-22 18:20:05,clang++,clang version 17.0.6,-O0,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",342504,203504,-stdlib=libstdc++,1647876,590020,6330372588055,793834529,20609606,2.60%,6153659631216,0.97,830710487774,7054022931,0.85%
2024-05-22 19:14:46,clang++,clang version 17.0.6,-O0,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",342504,203504,-stdlib=libstdc++,1629231,590160,6294235525572,798965118,17771952,2.22%,6153659626852,0.98,830710483560,3780612601,0.46%
2024-05-22 20:01:46,clang++,clang version 17.0.6,-O0,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",183704,100856,-stdlib=libc++,1405651,590820,5382032179628,748836309,20181416,2.70%,5287311441050,0.98,713960612092,3765402239,0.53%
2024-05-22 20:48:52,clang++,clang version 17.0.6,-O0,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",183704,100856,-stdlib=libc++,1405290,590820,5389795044058,779383120,25671913,3.29%,5287311477915,0.98,713960648999,3798532724,0.53%
2024-05-22 21:48:07,clang++,clang version 17.0.6,-O0,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",346600,207600,-stdlib=libstdc++,1768292,590056,6444577387651,1805043952,196267989,10.87%,6153660037767,0.95,830710894374,5408188804,0.65%
2024-05-22 22:48:21,clang++,clang version 17.0.6,-O0,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",346600,207600,-stdlib=libstdc++,1789858,590048,6524630905264,2053423440,243745833,11.87%,6153660381126,0.94,830711237805,5888951677,0.71%
2024-05-22 22:53:16,clang++,clang version 17.0.6,-O1,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",48272,39440,-stdlib=libc++,146189,590640,521636438664,551140867,15761325,2.86%,1419386311050,2.72,31623176721,6911165,0.02%
2024-05-22 22:58:08,clang++,clang version 17.0.6,-O1,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",48272,39440,-stdlib=libc++,145388,590768,526004561704,551903680,16900581,3.06%,1419386300490,2.70,31623165947,7074193,0.02%
2024-05-22 23:03:04,clang++,clang version 17.0.6,-O1,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,150638,589864,512332466218,530448815,11669985,2.20%,1419378736728,2.77,31622770883,7062391,0.02%
2024-05-22 23:07:28,clang++,clang version 17.0.6,-O1,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,131664,589776,499634774291,509429551,7354540,1.44%,1419378717020,2.84,31622751337,6069381,0.02%
2024-05-22 23:11:37,clang++,clang version 17.0.6,-O1,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",48272,39440,-stdlib=libc++,123162,590820,467011368095,506620316,6794946,1.34%,1356386242591,2.90,31623107978,6004585,0.02%
2024-05-22 23:15:43,clang++,clang version 17.0.6,-O1,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",48272,39440,-stdlib=libc++,122930,590784,467031628949,505372620,6282379,1.24%,1356386243352,2.90,31623109060,6011942,0.02%
2024-05-22 23:19:53,clang++,clang version 17.0.6,-O1,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,122815,589896,467345735402,509596853,7520562,1.48%,1356378701465,2.90,31622735719,6008006,0.02%
2024-05-22 23:24:00,clang++,clang version 17.0.6,-O1,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",35752,31072,-stdlib=libstdc++,123329,589776,467301912687,505745760,7529113,1.49%,1356378700991,2.90,31622735274,6020533,0.02%
2024-05-22 23:29:18,clang++,clang version 17.0.6,-O2,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",53032,43536,-stdlib=libc++,157510,590812,599391165561,506570570,7035250,1.39%,1646811794991,2.75,31529101250,6117559,0.02%
2024-05-22 23:34:32,clang++,clang version 17.0.6,-O2,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",53032,43536,-stdlib=libc++,156667,590696,598103372045,511759154,9023037,1.76%,1646811793778,2.75,31529100117,6122003,0.02%
2024-05-22 23:39:49,clang++,clang version 17.0.6,-O2,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,-stdlib=libstdc++,155727,589800,596435981244,512575492,8865672,1.73%,1647308199995,2.76,31528724630,6087666,0.02%
2024-05-22 23:45:01,clang++,clang version 17.0.6,-O2,,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,-stdlib=libstdc++,155534,589952,596231886375,511229740,8791606,1.72%,1647308200295,2.76,31528724755,6085303,0.02%
2024-05-22 23:50:02,clang++,clang version 17.0.6,-O2,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",53032,43536,-stdlib=libc++,148849,590776,570364793540,515591540,8609691,1.67%,1615735348933,2.83,31524106491,6086314,0.02%
2024-05-22 23:55:01,clang++,clang version 17.0.6,-O2,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",53032,43536,-stdlib=libc++,148749,590652,570422458714,513287011,8103074,1.58%,1615735349214,2.83,31524106817,6111877,0.02%
2024-05-23 00:00:04,clang++,clang version 17.0.6,-O2,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,-stdlib=libstdc++,148828,589872,570750790734,513682154,7758663,1.51%,1616231755728,2.83,31523732051,6093209,0.02%
2024-05-23 00:05:03,clang++,clang version 17.0.6,-O2,-march=native,"-std=c++2b -DSERIAL -ltbb","AMD Ryzen 5 2600 Six-Core Processor","full","VMware","7079af1a0f511f50206dc9627910ca108280e98c39d75c465903533b54977fbe",44584,39264,-stdlib=libstdc++,148818,589952,570488555972,513163714,8548349,1.67%,1616231756997,2.83,31523733306,6091414,0.02%
